host,target
1222254,1222148
820350,820424
1115212,1041592
3044913,3044844
3567694,3567696
820351,820422
984791,984792
726910,726899
727607,727613
727759,727760
782239,730152
1222485,1222678
686258,686263
684020,684807
686257,686258
727270,727269
1222560,1222597
2389667,2389669
820130,886211
1021045,725301
728327,728328
1511313,728350
1392082,2833713
921388,921383
3051452,3052533
1222703,1222587
2518458,725274
1907831,726892
820432,820357
988592,988587
682450,683597
392641,696429
728333,728334
388378,388377
728577,728576
1035457,1032016
2608388,680887
877580,877429
3687833,3687874
727152,727388
3622268,3622267
1222783,1222677
683234,682446
2518457,725273
1223264,3166308
1222165,1222059
2604898,2389661
3044873,3051424
3055592,3055587
1775465,680076
2608396,683235
1221951,1221959
1222966,1222979
3051424,3044873
1225401,820578
3220615,728340
1511309,684025
3057080,3057084
2737001,680079
984771,988596
728570,728567
820497,820498
3324429,3324430
684017,684016
688317,688316
728462,728463
3220587,726905
728084,728323
2737219,728563
3162876,681653
727765,728001
727054,727049
728486,728484
728231,728228
1222242,701848
727268,727289
728571,728570
3055087,3055667
3053002,682772
820433,820445
988586,988592
3325522,3325523
3719019,3719044
1908672,1908686
934264,921382
1222427,1222273
726915,726913
679298,820055
920847,920832
1021021,1021022
682450,988609
1222586,1222692
1511293,1775467
3687872,3687918
3718598,3718599
590193,815003
727862,727861
728703,728461
3586965,820000
728475,728474
1856691,1856678
727293,727052
728484,728463
3055666,3056533
3687958,3687959
1254608,2833756
728806,728809
727280,727277
3044845,3044828
820507,989304
727282,727285
1221954,1221948
1422045,1222954
1511311,1512939
3588475,826228
3051382,3052466
3051452,3052536
726668,726665
2833719,2833757
2327577,590180
1909072,727747
1908139,1908135
341142,3162137
3055587,3056459
727280,727279
814901,814925
685597,685598
1392076,1392129
726810,726815
681660,682809
820507,820581
3051439,3052520
860948,861061
683228,728111
728244,984796
2038240,868417
1512322,727055
819981,818445
1218986,1218982
1856759,1856772
3044830,3051378
1263568,854901
1909071,1909057
2737075,2737074
682443,683230
727865,984781
2608396,682440
1043314,819987
2736928,726551
680864,680076
682449,984781
3324512,3324513
2833693,700639
1511313,728582
868408,868407
1002767,684026
730155,921403
727140,727139
1255193,1255187
1221850,1218976
332820,3686286
819977,820062
868434,868421
1554204,1553916
3055600,3055599
679296,988581
680086,680870
782237,782236
3325638,3160693
590191,814914
1222377,1856745
3052535,3052504
728725,728727
3055668,3056539
590201,814926
1511313,1512348
3052537,3052533
820592,820593
1222064,1222061
1909306,728704
728250,728011
684019,684807
1218985,855092
3057141,3057123
820352,886211
820417,820422
1248724,3586977
2568984,727755
726791,726788
1392082,1392083
728105,728110
818441,819983
988611,984801
1221970,2606990
1222486,1222570
726809,984736
1222465,1222359
868432,868493
989285,989289
3052463,3052468
682446,681657
1222382,1222379
820571,820500
3162888,684017
3044833,3051379
3055629,3055082
1222798,1222701
2471466,3325658
2597530,688316
643209,642932
3162876,683229
680076,679288
696255,684808
3055156,3055662
683228,727872
727367,727372
1511301,727865
727055,727054
820285,820199
679300,679311
727751,727753
1002757,819978
820428,820501
682809,681660
1221951,1221841
701848,717537
1222066,1222054
1511285,679297
681652,727872
818444,837945
1218983,814902
3055087,3055069
3567859,3568269
1222590,1222478
1221959,1221950
727507,727752
728563,728569
820424,820423
727128,727127
1907904,1907894
3498266,3817583
3044893,3044835
1154152,540755
3056519,3056471
2840049,686268
727996,727997
2566718,921392
1222053,727294
1222591,1222697
684811,684815
819981,820054
1221947,1221838
727038,726810
3056458,3056518
688315,688325
3567706,3567703
2608391,681660
1856772,1222483
727986,728222
2038210,727626
684025,684024
728463,728223
388383,730152
987600,988581
1222699,1222805
725279,725278
3051424,3044877
989287,989283
1908844,1908921
730147,730150
3055074,3055584
684810,988619
1222801,826238
1021036,3220579
3566582,3566580
728104,728343
700639,727268
727772,728010
1064368,3627621
727505,727266
820488,989291
3052903,3052904
3056452,3056450
679295,680076
685593,685599
727150,727391
1161143,2736926
684807,684019
1218984,2833751
1392080,2833699
1222030,3566576
2833693,2736621
820507,820519
1392080,2833714
727033,727032
2535648,2535647
1218982,1218976
684016,684023
698318,727128
688321,688369
1221849,1218978
1222745,1222785
728702,728708
726570,726567
1221842,1218980
1551089,590201
3162881,683229
3162884,684018
728340,984812
820063,988859
820206,820205
1222160,3161946
1551089,1551165
684018,684807
1021022,1514340
1222851,1223320
1551082,590175
727150,727151
1337195,1294293
726650,726894
1908444,728803
2472274,679300
727847,727608
1150923,796523
3719043,3719048
1223272,1223359
984753,984742
728344,984792
1222488,1222484
680083,679288
1222148,1222061
1248724,3719018
820055,820052
1222811,1222712
726906,984744
682454,681656
3564067,681656
1218984,1219068
388382,388384
688323,688315
1908767,727031
3719044,3719067
1225387,819978
1553072,1553068
679300,679291
818451,819985
1509219,2308106
1552824,341307
1222053,3161942
682442,681655
727287,984747
3052536,3051452
728000,727748
727623,727622
3055119,3055082
3325620,727367
3055591,3055667
1222372,3160702
728240,984808
984817,984816
727869,727867
681656,681655
2568994,728105
988617,988612
685602,685961
1807061,730159
984768,984767
2736981,2736982
727128,727372
1222487,1222573
728345,728346
1043999,820519
3055073,3055072
728096,728093
3055089,3055578
1043978,818467
1021045,1021044
726910,726915
1222482,1856772
1002771,684814
922057,921387
1222954,1218981
1222377,820198
1908533,1908518
819113,850341
1021021,1021033
1021021,725276
3052539,3051456
727529,727528
681657,920822
1856840,1856841
727268,727028
3324416,728572
2038185,814910
1255199,1255193
1222215,1222167
728247,728484
727275,727276
683229,682441
727745,727746
2737110,820275
1222585,1222480
921402,921389
984752,984751
3052533,3051452
3567684,3567678
809297,814923
727617,727616
1002769,820422
1908613,1908609
1221959,1222069
1221970,1221860
1218975,1392093
728562,728801
2737129,2737130
726800,726801
700639,726790
1222063,820050
1222270,1222271
680079,680867
886211,820574
820275,886211
988612,988617
3324725,3324726
681666,682444
3687958,3687956
332814,341134
2737110,820278
1222691,1222797
728822,728825
3687916,3687879
728228,727984
3052947,3052455
868417,868418
727048,727045
1058162,1057499
1218980,1221366
1222030,2736944
1222371,3161958
1255208,1255202
728244,728472
1222488,2607010
2833709,984729
820499,820498
1907600,1907677
3051382,3051438
1296266,3324496
590179,590182
3162876,683241
1422045,1223269
728325,728087
1222796,1222696
1248724,3586973
727763,727760
728484,728224
1222586,1222481
388378,696628
873819,868492
1222592,1511307
684806,684807
728717,728465
679302,679292
1512933,1511299
2736159,219774
3687874,3687926
2535624,2833691
726652,726653
820421,820506
727129,726911
2594510,2472454
728801,728802
680088,680880
1021039,984722
988607,988602
1021025,1021027
1907817,1907828
696252,696249
680077,680871
696237,680080
1222384,1222372
551724,814901
728701,728461
1392092,2833718
2833694,2833695
3056519,3055648
1222385,1222375
3325519,727128
3325754,3325755
1422045,1221952
3052902,682547
820426,820352
2568990,728110
3051383,3044835
1248720,820274
728570,728569
3160693,3325537
727865,988601
3056449,3055579
820504,820503
3760555,3686288
727131,726892
1021022,2833695
1296258,1296254
1222058,1222164
3719068,3719045
3323684,3323683
728587,728569
3052456,3052473
3162880,684029
864037,820127
989295,989299
2735253,704566
590178,814935
820504,820578
2594506,682454
3325754,989285
3687956,682021
1221843,818441
3055664,3055660
726576,726574
3628007,3557625
3044832,341299
1248724,820422
1218978,1218987
1222676,1222677
681659,682451
1221954,1221958
1222782,1511311
1551089,341307
820285,820273
3055071,3055664
1554199,1554198
681662,682021
3056470,3055579
1296250,2594504
3493932,3494492
1222592,3055580
341132,341133
726653,726553
728572,728583
590177,814901
1044002,820593
1032016,815005
782305,782225
1422488,1422174
3052459,3052458
3057093,3057084
3324426,3324425
820420,820346
727845,728083
2569002,728826
1222695,1222801
3044838,341306
1554204,1554198
1222062,3044828
1222588,1856787
728243,728240
1909226,728222
820433,989300
2038195,2038200
818446,818443
1554354,1154223
3052920,3052919
814914,814927
1222165,1222169
681658,682450
727288,727052
728475,728472
1222851,826238
1222058,1856625
1222379,1222359
1856799,1422045
3055069,3055116
727745,700956
1218979,1422174
3493929,3493904
3622264,3044834
1165292,388106
820269,820274
1511307,1222592
3057157,3057153
1222587,1222586
3220617,728717
1225399,1225401
726557,726551
726802,726801
728101,984793
2608403,682463
728100,728087
3052980,811288
2833700,2833699
700956,700639
988616,984811
1221956,1221955
1222057,1221951
388500,868407
1511289,988586
1908609,1908613
728464,728222
726913,726915
3055600,3055591
1248718,820200
826238,820428
2535625,726550
3044826,3044827
3687830,3586965
438280,437218
820136,989276
2389651,2604873
727752,727507
1221837,1218982
3052467,3051391
2833786,2833702
1223273,728721
728705,728461
1248724,1248726
728250,728010
1908687,1908672
1222593,1222533
2736981,717537
3044839,3044913
3568782,388378
3498266,3817664
1161143,2736395
727270,727522
680874,680870
868407,868433
1222807,1222701
2038210,3052463
3055088,3055593
3055598,3056500
1775473,682440
1222800,1222694
3564058,679302
728000,728001
3052467,3052983
727154,726910
1908135,1908125
1222594,2607014
1554354,1554351
1392133,1392087
1057499,730152
3052467,3052475
1248720,3586971
3044830,341301
3623073,3623074
1221956,1222062
1222798,1222693
1222057,1221950
820273,820340
1221841,1218979
3719020,3718599
728802,728823
3162869,680076
682558,682555
682780,682779
3623084,3623083
388375,3494496
3044874,807774
3162884,3162880
727129,726889
728474,728475
820347,820359
3052980,3052913
680076,727155
341141,679311
3052923,682554
727038,727049
820075,820149
3052460,3052461
3733603,3733604
2038185,725294
388382,688320
2788684,861237
782226,782305
728095,728096
921396,921385
1222279,3566582
2121271,726670
1907828,726888
728561,728566
820275,820276
1337195,1422174
727633,727632
3051374,3052457
2568996,728472
1222061,2389657
3056458,3055603
1296266,684820
1549218,1549221
726673,725297
1221366,1221353
820199,826230
1036130,3052965
886211,818444
820128,820052
2472589,2594516
1248198,3586403
3719043,3719044
782226,868430
681664,682452
3052948,682547
726794,726797
1221845,1221848
2472499,2594512
1908370,728565
3687916,3687921
1222168,1222252
1909306,1909229
3055593,3056464
684022,684026
726892,726652
3718608,3719019
796751,796444
3564061,679293
728710,728709
3567708,3567706
3687957,3687959
3324495,3324494
921406,921401
3055665,3055152
820210,820199
3002585,3002586
921400,921407
3719042,3719021
728562,921563
727366,727371
1222571,1222591
2472499,2594510
726671,726670
548660,814923
341303,814935
2737259,392641
1222491,3566584
3323693,3567709
1908998,1908921
726668,726658
728222,727986
820500,820420
728249,728011
820273,820296
1248726,1248728
2518460,2518459
727744,727506
820420,826236
3055585,3055075
728222,728466
984743,984754
820272,826232
3056536,3055660
728334,728333
341298,3044833
726790,727035
1222979,1222966
682454,683232
820426,820427
1222376,1222377
1908136,727847
3057160,3057084
1043990,820297
1222692,1222807
814911,814910
3494485,921386
727130,727131
1021018,725278
341291,548660
2258759,886211
1511285,988581
726890,727150
680088,680876
1221963,1221959
680868,680878
820496,820570
1909072,727983
1218975,1218982
3817664,3817636
1806895,686285
679296,988582
3044827,3044874
727523,984768
3220607,728100
864132,820497
3052464,3052463
3220589,727044
1856718,1222270
3051420,3044873
727290,727289
727632,727391
686278,921397
727045,984737
680867,680080
727753,727751
1339614,1294293
341141,679291
726911,727129
1218976,3160687
1221950,1222055
2518407,2518408
1296242,680092
392641,696243
1909134,1909148
820573,820572
3052557,3051376
3493929,3493927
2737204,718488
727279,727280
728715,728716
727369,727130
1002771,685602
3588478,826230
680868,680090
868433,868424
1218981,1222954
2738001,730133
1218981,2736159
728230,728224
3002541,726549
3051383,3052464
3323705,3323706
3052475,3051394
1222488,3161958
1509219,725294
1511287,727048
3055587,3055588
1392078,1392073
3056462,3056471
2608406,684024
728224,728484
873522,906692
1221843,826083
683236,683597
1221948,3160687
727620,727609
727606,727612
728086,728083
3052918,682546
728231,728230
728007,728245
3052474,3052475
820276,820201
3051380,3044830
728247,728244
864705,886211
1222160,3160696
1222801,826240
3687874,3687879
2568970,3002545
3220609,728239
728579,984814
727623,984762
375525,375526
728713,728712
392641,696252
1225391,820134
820284,820283
3055155,3055662
984748,984759
3719045,3719064
375043,375042
1221920,3566574
727771,727530
1551082,815003
3493904,3493903
1222692,1222585
726796,726814
726811,727050
1221952,1856625
1222171,1222056
987600,988582
820199,820266
1908290,728561
727267,727027
826236,820354
3564070,696246
820496,820505
3564064,680090
3044932,3044845
863998,863999
814926,814917
679293,679294
989281,989277
341143,341133
984783,984793
1222464,727765
782225,868408
3055630,3055648
3055668,3055157
1222109,1222167
3056531,3056535
1035075,814910
3051386,3044835
3055075,3055585
3056457,3055603
2833707,2833710
1221843,850704
1908447,3532167
1225160,820274
727846,727845
728586,728822
820192,820051
820579,820496
1511313,684813
1907904,1907831
1222806,1222802
727383,727370
2341713,823875
1221954,1221845
683238,684385
3055590,3056458
1222273,3052901
818445,818443
2833703,2833702
3052455,3052457
826240,989303
1021041,725297
1511295,727533
3055598,3056450
686257,728700
727747,727744
726576,726577
984782,984792
3325623,3325624
921406,921404
392641,696255
682559,682780
2594506,2472409
3687832,3687879
2608383,679311
700956,728702
1222172,1222171
3162137,679290
728574,728573
1511279,1512923
1222487,1222381
3719064,3586975
873819,868491
2389651,2389653
3056452,3056535
728001,984777
826083,819976
685596,685606
1392078,1392077
3044844,3051374
1392090,1392089
3161382,649510
1511317,685601
1222483,1856745
2594512,2594514
1223271,1223264
1392131,1392132
2833692,700639
392641,696258
727865,728101
2472544,2594512
726906,984743
727851,727853
1856706,1856705
3325617,727027
1021040,2526196
681654,682442
1222592,984796
681655,682443
820498,820496
727506,727744
864170,864169
1225389,819978
725297,726672
727381,727131
1422174,3566570
1552826,1551089
728815,728565
727852,727853
679304,679311
728339,728101
1218985,1219031
1248716,3586967
820131,820058
820496,820579
1222693,3566590
3718597,3718599
1222693,1222701
1161143,1650311
685595,685604
921399,921396
820422,820565
726789,726790
3051420,3044877
686275,921450
682441,683228
683240,684032
3564073,696246
685597,920958
1512312,725300
1511303,727765
730143,730142
590175,815003
1222056,1222161
2594500,2594153
3055137,728343
3051397,3044850
3055082,3055592
684024,683235
857195,815002
3052918,682545
1222560,701848
